Date,Open,High,Low,Close,Adj Close,Volume
2021-02-11,176.0,179.64999389648438,175.44000244140625,179.22000122070312,176.1627197265625,4776000
2021-02-12,178.0,179.89999389648438,177.3300018310547,179.63999938964844,176.57554626464844,2532500
2021-02-16,180.0,181.8000030517578,178.83999633789062,180.75999450683594,177.6764373779297,3887600
2021-02-17,178.32000732421875,180.2100067138672,176.36000061035156,178.52999877929688,175.48448181152344,4315100
2021-02-18,177.42999267578125,177.52000427246094,174.1999969482422,176.50999450683594,173.4989471435547,4195100
2021-02-19,177.86000061035156,179.57000732421875,176.63999938964844,178.35000610351562,175.3075714111328,4248500
2021-02-22,176.0,176.9199981689453,172.67999267578125,173.08999633789062,170.1372833251953,4386900
2021-02-23,174.1699981689453,174.44000244140625,168.50999450683594,172.85000610351562,169.90138244628906,6514400
2021-02-24,171.6300048828125,179.77000427246094,170.57000732421875,179.38999938964844,176.32980346679688,5100500
2021-02-25,178.5,178.5,170.05999755859375,170.52999877929688,167.62094116210938,6099600
2021-02-26,173.27999877929688,173.85000610351562,169.1300048828125,172.27000427246094,169.33128356933594,6060600
2021-03-01,174.5,177.86000061035156,173.08999633789062,177.6699981689453,174.63916015625,4771500
2021-03-02,177.57000732421875,177.66000366210938,174.14999389648438,174.88999938964844,171.90658569335938,5401500
2021-03-03,174.08999633789062,175.6199951171875,170.36000061035156,170.58999633789062,167.67994689941406,4715900
2021-03-04,170.5,170.85000610351562,161.6699981689453,163.25,160.4651336669922,8318900
2021-03-05,167.5399932861328,168.8300018310547,162.02999877929688,167.94000244140625,165.0751495361328,5681200
2021-03-08,166.38999938964844,168.27000427246094,161.77000427246094,162.11000061035156,159.34458923339844,6065400
2021-03-09,167.1699981689453,171.85000610351562,166.2899932861328,170.36000061035156,167.453857421875,7610300
2021-03-10,171.64999389648438,173.0,169.30999755859375,169.4199981689453,166.52989196777344,4270500
2021-03-11,172.50999450683594,175.60000610351562,172.47000122070312,174.9499969482422,171.96556091308594,5002700
2021-03-12,173.02000427246094,174.10000610351562,170.75,173.57000732421875,170.60910034179688,3514600
2021-03-15,173.47000122070312,175.08999633789062,171.75999450683594,174.91000366210938,171.92623901367188,3876500
2021-03-16,176.25,178.80999755859375,175.8300018310547,177.13999938964844,174.11819458007812,4132600
2021-03-17,175.44000244140625,180.17999267578125,174.4199981689453,179.35000610351562,176.29049682617188,4004800
2021-03-18,176.16000366210938,179.77000427246094,174.24000549316406,174.36000061035156,171.3856201171875,4214400
2021-03-19,175.69000244140625,178.0500030517578,172.4499969482422,175.97999572753906,172.97796630859375,8447300
2021-03-22,178.2899932861328,181.69000244140625,177.75,180.10000610351562,177.02769470214844,4476100
2021-03-23,181.91000366210938,182.57000732421875,177.7100067138672,178.77999877929688,175.730224609375,4688500
2021-03-24,179.99000549316406,182.69000244140625,178.77999877929688,178.89999389648438,175.84817504882812,5056100
2021-03-25,177.52999877929688,179.4499969482422,173.75,178.49000549316406,175.44515991210938,4878500
2021-03-26,177.75999450683594,188.8699951171875,177.00999450683594,188.1999969482422,184.98953247070312,6363500
2021-03-29,184.85000610351562,187.6999969482422,183.74000549316406,186.17999267578125,183.00396728515625,4983600
2021-03-30,188.50999450683594,188.50999450683594,184.6199951171875,185.94000244140625,182.76806640625,4458700
2021-03-31,187.60000610351562,190.4499969482422,186.52999877929688,188.99000549316406,185.76605224609375,5427500
2021-04-01,191.11000061035156,192.5399932861328,190.02000427246094,192.05999755859375,188.78367614746094,4581300
2021-04-05,194.0,197.5800018310547,193.6300048828125,196.92999267578125,193.5706024169922,4323900
2021-04-06,194.22000122070312,196.83999633789062,193.0399932861328,194.58999633789062,191.27052307128906,3506900
2021-04-07,194.4600067138672,194.49000549316406,191.50999450683594,193.08999633789062,189.7960968017578,3678900
2021-04-08,196.08999633789062,196.08999633789062,193.35000610351562,195.1999969482422,191.8701171875,3157200
2021-04-09,193.30999755859375,195.55999755859375,192.74000549316406,195.42999267578125,192.09617614746094,3127300
2021-04-12,192.63999938964844,194.72000122070312,191.33999633789062,192.42999267578125,189.14735412597656,4504800
2021-04-13,192.13999938964844,193.0,189.75999450683594,191.24000549316406,187.97767639160156,4009300
2021-04-14,190.4600067138672,191.5,189.00999450683594,190.3300018310547,187.0832061767578,3555000
2021-04-15,191.92999267578125,193.52999877929688,190.82000732421875,193.1699981689453,189.87474060058594,4471900
2021-04-16,193.66000366210938,194.77999877929688,191.63999938964844,191.92999267578125,188.6558837890625,5792900
2021-04-19,190.35000610351562,191.10000610351562,186.72000122070312,187.05999755859375,183.8689727783203,5334900
2021-04-20,186.97999572753906,186.97999572753906,184.27999877929688,185.27000427246094,182.10951232910156,4258900
2021-04-21,187.89999389648438,189.13999938964844,184.9600067138672,188.89999389648438,185.6775665283203,4796500
2021-04-22,186.66000366210938,188.7899932861328,184.77000427246094,185.8000030517578,182.63046264648438,3853100
2021-04-23,187.02000427246094,190.00999450683594,186.50999450683594,188.82000732421875,185.5989532470703,3512400
2021-04-26,188.86000061035156,192.17999267578125,187.88999938964844,191.36000061035156,188.09561157226562,3842300
2021-04-27,191.05999755859375,192.50999450683594,189.77999877929688,190.2100067138672,186.96524047851562,3864100
2021-04-28,181.63999938964844,184.0,180.0,181.82000732421875,178.71836853027344,9434200
2021-04-29,183.6300048828125,186.0500030517578,182.64999389648438,185.82000732421875,182.65013122558594,4547300
2021-04-30,182.17999267578125,182.89999389648438,179.1300048828125,180.50999450683594,178.4100341796875,6193600
2021-05-03,181.49000549316406,181.8000030517578,177.55999755859375,178.8000030517578,176.7199249267578,5136100
2021-05-04,178.25999450683594,179.25,175.52999877929688,179.02999877929688,176.94725036621094,5222300
2021-05-05,181.00999450683594,183.17999267578125,179.47999572753906,181.64999389648438,179.53675842285156,5257100
2021-05-06,181.92999267578125,184.83999633789062,179.9499969482422,184.27000427246094,182.12628173828125,4525800
2021-05-07,186.6999969482422,188.10000610351562,185.4199981689453,187.75999450683594,185.57568359375,4591400
2021-05-10,187.2899932861328,187.2899932861328,181.82000732421875,182.0500030517578,179.93211364746094,4580400
2021-05-11,178.41000366210938,183.52999877929688,177.41000366210938,183.1999969482422,181.0687255859375,4641300
2021-05-12,179.69000244140625,180.10000610351562,176.27000427246094,176.60000610351562,174.54551696777344,5297900
2021-05-13,179.99000549316406,180.6300048828125,177.25,178.99000549316406,176.90771484375,4361000
2021-05-14,180.6999969482422,184.9199981689453,179.5,183.27000427246094,181.13792419433594,4433500
2021-05-17,182.25,182.3800048828125,178.85000610351562,180.8300018310547,178.726318359375,4162300
2021-05-18,181.11000061035156,181.86000061035156,178.58999633789062,178.8699951171875,176.7891082763672,3454100
2021-05-19,175.24000549316406,181.92999267578125,175.0,181.72000122070312,179.60595703125,4780000
2021-05-20,182.27999877929688,186.5399932861328,182.27999877929688,185.3000030517578,183.14431762695312,5387000
2021-05-21,186.69000244140625,186.69000244140625,184.13999938964844,185.00999450683594,182.857666015625,3682300
2021-05-24,186.4499969482422,189.35000610351562,186.4499969482422,188.69000244140625,186.494873046875,4175900
2021-05-25,189.47000122070312,189.67999267578125,187.8800048828125,188.6999969482422,186.50474548339844,4270100
2021-05-26,188.05999755859375,189.77999877929688,186.92999267578125,188.36000061035156,186.16871643066406,4221600
2021-05-27,188.74000549316406,190.0500030517578,187.8800048828125,189.1300048828125,186.9297637939453,10107700
2021-05-28,190.0500030517578,191.02999877929688,189.27000427246094,189.82000732421875,187.61172485351562,3306500
2021-06-01,191.3800048828125,192.02999877929688,188.0399932861328,189.0,186.80126953125,4817300
2021-06-02,189.5,190.86000061035156,188.33999633789062,190.75,188.53089904785156,3137900
2021-06-03,187.69000244140625,187.86000061035156,184.89999389648438,186.0,183.83615112304688,4205300
2021-06-04,187.77999877929688,190.3800048828125,187.47999572753906,190.07000732421875,187.85882568359375,3462900
2021-06-07,189.1999969482422,189.8000030517578,187.66000366210938,188.5500030517578,186.3564910888672,2726100
2021-06-08,189.97000122070312,189.97000122070312,186.11000061035156,186.92999267578125,184.7553253173828,3063600
2021-06-09,188.08999633789062,188.1300048828125,186.1699981689453,186.4499969482422,184.2809295654297,2866900
2021-06-10,186.33999633789062,188.89999389648438,185.89999389648438,188.0,185.81288146972656,3188700
2021-06-11,188.0800018310547,188.74000549316406,186.94000244140625,188.6699981689453,186.47509765625,2309400
2021-06-14,188.25999450683594,190.35000610351562,187.07000732421875,190.25999450683594,188.04660034179688,3360300
2021-06-15,190.4600067138672,190.72999572753906,188.1199951171875,188.61000061035156,186.41580200195312,2600100
2021-06-16,189.91000366210938,190.49000549316406,186.3000030517578,187.72999572753906,185.54603576660156,3357900
2021-06-17,187.24000549316406,189.52999877929688,186.1999969482422,187.64999389648438,185.4669647216797,3222300
2021-06-18,186.00999450683594,186.30999755859375,182.5,183.07000732421875,180.94024658203125,7535200
2021-06-21,184.25,186.63999938964844,183.36000061035156,186.11000061035156,183.9448699951172,3771200
2021-06-22,185.49000549316406,187.27999877929688,184.33999633789062,187.0399932861328,184.86404418945312,3299700
2021-06-23,186.47999572753906,187.47999572753906,185.99000549316406,186.10000610351562,183.93499755859375,2473300
2021-06-24,188.0500030517578,188.6999969482422,187.4499969482422,188.61000061035156,186.41580200195312,2876700
2021-06-25,188.0500030517578,190.25,187.35000610351562,188.1699981689453,185.98092651367188,4639100
2021-06-28,188.97000122070312,192.3800048828125,188.97000122070312,191.52999877929688,189.30181884765625,3228700
2021-06-29,191.52000427246094,193.00999450683594,190.92999267578125,192.8800048828125,190.63613891601562,2108700
2021-06-30,192.83999633789062,193.0,191.49000549316406,192.3000030517578,190.0628662109375,2687600
2021-07-01,192.02000427246094,192.47999572753906,190.05999755859375,190.83999633789062,188.61984252929688,3455900
2021-07-02,192.6300048828125,192.8000030517578,190.91000366210938,192.2100067138672,189.9739227294922,2389900
2021-07-06,192.5800018310547,192.77000427246094,189.5500030517578,191.1999969482422,188.9756622314453,2619600
2021-07-07,192.77000427246094,192.99000549316406,188.97999572753906,189.77999877929688,187.57217407226562,2749500
2021-07-08,187.55999755859375,189.3000030517578,185.3699951171875,188.24000549316406,186.05010986328125,3146900
2021-07-09,188.1699981689453,190.8699951171875,187.0,190.27000427246094,188.05648803710938,3109200
2021-07-12,190.5500030517578,192.02000427246094,190.08999633789062,191.9199981689453,189.6873016357422,4069500
2021-07-13,191.22999572753906,192.4600067138672,190.72000122070312,191.1999969482422,188.9756622314453,2695100
2021-07-14,193.0,194.08999633789062,190.72999572753906,191.27999877929688,189.0547332763672,3590200
2021-07-15,190.47000122070312,191.27999877929688,187.39999389648438,188.25999450683594,186.0698699951172,4259900
2021-07-16,189.27000427246094,190.24000549316406,185.72999572753906,186.1199951171875,183.9547576904297,4337500
2021-07-19,184.27999877929688,186.3300018310547,183.3699951171875,186.24000549316406,184.07337951660156,4181300
2021-07-20,187.05999755859375,189.17999267578125,185.75999450683594,187.77000427246094,185.5855712890625,4287300
2021-07-21,188.4499969482422,194.25,188.4499969482422,194.24000549316406,191.9803009033203,6352800
2021-07-22,185.74000549316406,187.66000366210938,183.52999877929688,183.91000366210938,181.77047729492188,12673900
2021-07-23,184.19000244140625,186.92999267578125,182.16000366210938,186.85000610351562,185.70623779296875,5983000
2021-07-26,185.36000061035156,188.99000549316406,185.30999755859375,188.25999450683594,187.10760498046875,4516600
2021-07-27,187.52000427246094,187.83999633789062,182.22999572753906,185.1300048828125,183.99676513671875,4649900
2021-07-28,186.32000732421875,187.5,185.02000427246094,186.85000610351562,185.70623779296875,2956700
2021-07-29,187.83999633789062,190.4600067138672,187.4600067138672,189.8300018310547,188.66799926757812,3081800
2021-07-30,188.5,190.9499969482422,188.3699951171875,190.6199951171875,189.45315551757812,2521600
2021-08-02,192.39999389648438,193.60000610351562,190.41000366210938,190.72000122070312,189.55255126953125,2922600
2021-08-03,190.92999267578125,191.4499969482422,187.44000244140625,189.33999633789062,188.18099975585938,3703400
2021-08-04,189.88999938964844,193.3699951171875,189.25,192.3800048828125,191.202392578125,3793600
2021-08-05,193.8000030517578,193.89999389648438,191.58999633789062,193.16000366210938,191.9776153564453,2769500
2021-08-06,192.3699951171875,193.6300048828125,192.19000244140625,192.9600067138672,191.77883911132812,2414300
2021-08-09,193.27999877929688,193.52999877929688,190.3300018310547,190.4499969482422,189.28419494628906,2395900
2021-08-10,190.5399932861328,190.5399932861328,186.82000732421875,189.64999389648438,188.4890899658203,3497100
2021-08-11,191.1699981689453,191.1699981689453,188.0,189.5,188.3400115966797,2339300
2021-08-12,188.85000610351562,189.05999755859375,186.16000366210938,187.8699951171875,186.71998596191406,3949600
2021-08-13,187.5399932861328,188.77999877929688,187.0,188.6999969482422,187.54490661621094,1923100
2021-08-16,188.49000549316406,189.9600067138672,188.10000610351562,189.85000610351562,188.68788146972656,2506100
2021-08-17,188.5500030517578,188.74000549316406,185.10000610351562,186.32000732421875,185.1794891357422,3411800
2021-08-18,185.7100067138672,186.55999755859375,183.55999755859375,183.8000030517578,182.67491149902344,2862500
2021-08-19,182.75,185.97000122070312,181.9600067138672,185.0399932861328,183.90731811523438,3871700
2021-08-20,185.25999450683594,186.16000366210938,183.32000732421875,184.97000122070312,183.83775329589844,3854700
2021-08-23,185.8000030517578,188.63999938964844,185.57000732421875,187.85000610351562,186.7001190185547,3529000
2021-08-24,187.9199981689453,189.52999877929688,187.52999877929688,187.82000732421875,186.67030334472656,3268200
2021-08-25,188.3699951171875,189.1199951171875,187.3300018310547,188.08999633789062,186.9386444091797,3163600
2021-08-26,187.66000366210938,188.58999633789062,186.57000732421875,187.97000122070312,186.8193817138672,3643700
2021-08-27,188.39999389648438,190.8000030517578,188.05999755859375,190.52000427246094,189.35377502441406,2859800
2021-08-30,191.38999938964844,192.2899932861328,190.7100067138672,191.42999267578125,190.25819396972656,2356500
2021-08-31,192.10000610351562,192.6999969482422,189.11000061035156,190.91000366210938,189.74139404296875,4227500
2021-09-01,191.77999877929688,191.77999877929688,188.1699981689453,188.35000610351562,187.1970672607422,4536600
2021-09-02,189.2100067138672,189.4199981689453,188.0399932861328,189.41000366210938,188.25057983398438,2061400
2021-09-03,188.6699981689453,190.8300018310547,188.1999969482422,189.8800048828125,188.7176971435547,2103400
2021-09-07,189.3300018310547,190.10000610351562,188.47999572753906,189.4600067138672,188.30026245117188,2295900
2021-09-08,188.5,189.0399932861328,187.1199951171875,188.8000030517578,187.64430236816406,2021600
2021-09-09,189.66000366210938,190.6300048828125,188.25999450683594,188.47000122070312,187.3163299560547,1827900
2021-09-10,189.33999633789062,193.4499969482422,189.33999633789062,190.64999389648438,189.48297119140625,3330600
2021-09-13,192.9600067138672,194.1300048828125,191.24000549316406,193.97999572753906,192.79258728027344,3687200
2021-09-14,195.0,196.33999633789062,193.8000030517578,195.11000061035156,193.91567993164062,3239600
2021-09-15,196.1300048828125,197.58999633789062,194.8300018310547,197.5,196.29104614257812,3995900
2021-09-16,196.58999633789062,197.33999633789062,194.85000610351562,196.82000732421875,195.61521911621094,2661500
2021-09-17,197.30999755859375,197.30999755859375,194.61000061035156,196.25,195.0487060546875,5819300
2021-09-20,192.8800048828125,193.74000549316406,189.75999450683594,192.58999633789062,191.41110229492188,4614300
2021-09-21,193.9600067138672,194.49000549316406,190.83999633789062,192.9600067138672,191.77883911132812,3093400
2021-09-22,194.75,196.6999969482422,193.74000549316406,195.9199981689453,194.72071838378906,3526100
2021-09-23,196.3000030517578,199.10000610351562,195.7899932861328,198.6699981689453,197.45388793945312,2756900
2021-09-24,197.3699951171875,200.9199981689453,197.1199951171875,200.64999389648438,199.4217529296875,3191500
2021-09-27,198.22999572753906,200.4499969482422,197.6699981689453,200.3300018310547,199.10372924804688,3022300
2021-09-28,197.49000549316406,199.11000061035156,194.5500030517578,194.88999938964844,193.697021484375,4274600
2021-09-29,194.52999877929688,195.82000732421875,192.11000061035156,193.07000732421875,191.88816833496094,3436800
2021-09-30,194.47999572753906,194.99000549316406,192.10000610351562,192.2100067138672,191.03343200683594,3270800
2021-10-01,193.42999267578125,194.3300018310547,190.17999267578125,193.7899932861328,192.60374450683594,2986100
2021-10-04,193.0399932861328,194.3800048828125,189.02999877929688,190.39999389648438,189.2344970703125,3934100
2021-10-05,192.22999572753906,195.22000122070312,190.67999267578125,193.8800048828125,192.69320678710938,3860200
2021-10-06,192.0500030517578,194.66000366210938,191.60000610351562,194.38999938964844,193.20008850097656,3103400
2021-10-07,195.80999755859375,197.75,195.02999877929688,195.30999755859375,194.1144561767578,2873200
2021-10-08,196.17999267578125,196.3699951171875,193.99000549316406,195.24000549316406,194.04489135742188,2574100
2021-10-11,194.88999938964844,196.22999572753906,193.30999755859375,193.3699951171875,192.1863250732422,2280200
2021-10-12,193.9199981689453,194.22999572753906,187.33999633789062,188.47999572753906,187.32626342773438,6225100
2021-10-13,189.16000366210938,189.3800048828125,186.52000427246094,187.10000610351562,185.9547119140625,3796500
2021-10-14,189.3699951171875,192.5800018310547,188.92999267578125,192.49000549316406,191.3117218017578,3412800
2021-10-15,192.86000061035156,194.8000030517578,192.63999938964844,194.4499969482422,193.2597198486328,2648900
2021-10-18,193.1699981689453,196.05999755859375,191.6199951171875,194.91000366210938,193.71690368652344,2804600
2021-10-19,194.61000061035156,198.5399932861328,193.83999633789062,198.22999572753906,197.01657104492188,2666100
2021-10-20,198.10000610351562,200.02000427246094,197.0500030517578,199.3800048828125,198.1595458984375,3043300
2021-10-21,199.64999389648438,201.5800018310547,199.0,201.2899932861328,200.05784606933594,3276300
2021-10-22,201.5500030517578,202.22000122070312,198.13999938964844,199.07000732421875,197.8514404296875,3649200
2021-10-25,200.0,202.25999450683594,199.05999755859375,200.1999969482422,198.97451782226562,4254900
2021-10-26,200.0800018310547,200.39999389648438,196.49000549316406,196.97999572753906,195.77423095703125,5837500
2021-10-27,185.63999938964844,188.52000427246094,183.5500030517578,187.10000610351562,185.9547119140625,10365500
2021-10-28,187.77000427246094,189.60000610351562,186.22999572753906,187.8699951171875,186.71998596191406,5123000
2021-10-29,186.38999938964844,188.36000061035156,186.22999572753906,187.47999572753906,187.47999572753906,4552200
2021-11-01,186.72999572753906,188.57000732421875,186.0800018310547,187.47000122070312,187.47000122070312,4203900
2021-11-02,186.14999389648438,189.3699951171875,186.11000061035156,189.33999633789062,189.33999633789062,4009600
2021-11-03,188.67999267578125,190.11000061035156,186.6699981689453,189.19000244140625,189.19000244140625,3666900
2021-11-04,189.5,191.22000122070312,188.4199981689453,191.11000061035156,191.11000061035156,4828000
2021-11-05,193.64999389648438,195.42999267578125,191.82000732421875,193.39999389648438,193.39999389648438,4510500
2021-11-08,194.0399932861328,195.3800048828125,191.72000122070312,192.36000061035156,192.36000061035156,5213900
2021-11-09,192.6300048828125,193.9499969482422,190.38999938964844,190.7899932861328,190.7899932861328,4314700
2021-11-10,189.63999938964844,190.97000122070312,186.47999572753906,187.02000427246094,187.02000427246094,4304600
2021-11-11,188.63999938964844,188.82000732421875,187.24000549316406,188.60000610351562,188.60000610351562,2554800
2021-11-12,188.91000366210938,191.83999633789062,187.30999755859375,190.0800018310547,190.0800018310547,3121700
2021-11-15,191.22000122070312,191.91000366210938,188.5,189.22999572753906,189.22999572753906,2985200
2021-11-16,189.10000610351562,190.25,188.16000366210938,188.52000427246094,188.52000427246094,3312000
2021-11-17,188.41000366210938,190.24000549316406,187.25,189.57000732421875,189.57000732421875,4167800
2021-11-18,190.57000732421875,194.16000366210938,190.13999938964844,193.47000122070312,193.47000122070312,4677300
2021-11-19,193.88999938964844,195.25,192.6199951171875,195.16000366210938,195.16000366210938,5129100
2021-11-22,195.6999969482422,196.91000366210938,192.22000122070312,192.5,192.5,4712300
2021-11-23,193.61000061035156,193.64999389648438,190.47000122070312,192.63999938964844,192.63999938964844,4881400
2021-11-24,192.86000061035156,193.6699981689453,190.10000610351562,193.60000610351562,193.60000610351562,6494000
2021-11-26,189.86000061035156,192.52000427246094,187.3699951171875,188.25999450683594,188.25999450683594,3324900
2021-11-29,191.07000732421875,194.72999572753906,189.80999755859375,194.3800048828125,194.3800048828125,4576200
2021-11-30,193.30999755859375,194.6999969482422,191.0,192.3699951171875,192.3699951171875,8775600
2021-12-01,195.72999572753906,199.89999389648438,191.6300048828125,191.75999450683594,191.75999450683594,7279100
2021-12-02,190.4600067138672,194.91000366210938,190.0,193.5800018310547,193.5800018310547,4236700
2021-12-03,194.6300048828125,196.02999877929688,191.67999267578125,193.3800048828125,193.3800048828125,4901000
2021-12-06,195.1699981689453,195.25,189.75999450683594,194.61000061035156,194.61000061035156,4084600
2021-12-07,196.39999389648438,199.86000061035156,195.92999267578125,199.02999877929688,199.02999877929688,5815600
2021-12-08,198.5,198.5,193.8699951171875,196.38999938964844,196.38999938964844,4255900
2021-12-09,195.57000732421875,196.89999389648438,193.25,193.39999389648438,193.39999389648438,3600767
2021-12-10,196.02000427246094,196.34829711914062,192.81089782714844,196.0,196.0,3264337
2021-12-13,196.10000610351562,196.74000549316406,192.91000366210938,193.24000549316406,193.24000549316406,5869808
2021-12-15,192.0,192.0,187.8699951171875,193.44000244140625,193.44000244140625,2422322
2021-12-16,194.0,194.22999572753906,187.72000122070312,188.24000549316406,188.24000549316406,5452300
2021-12-17,187.3800048828125,189.3800048828125,185.6300048828125,186.3000030517578,186.3000030517578,8427700
